index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,unit2_speed,unit2_altitude,unit2_distance,unit2_height,unit2_x-speed,unit2_y-speed,unit2_z-speed,unit2_pitch,unit2_roll,seq_index,time_stamp[UTC],unit1_beam_index
4899,./unit1/camera_data/image_BS1_5516_17_15_06.jpg,./unit1/mmWave_data/mmWave_power_5516.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5516.txt,./unit2/speed/speed_5516.txt,./unit2/altitude/altitude_5516.txt,./unit2/distance/distance_5516.txt,./unit2/height/height_5516.txt,./unit2/x_speed/x_speed_5516.txt,./unit2/y_speed/y_speed_5516.txt,./unit2/z_speed/z_speed_5516.txt,./unit2/pitch/pitch_5516.txt,./unit2/roll/roll_5516.txt,8,['17-15-06-166'],29
4900,./unit1/camera_data/image_BS1_5517_17_15_06.jpg,./unit1/mmWave_data/mmWave_power_5517.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5517.txt,./unit2/speed/speed_5517.txt,./unit2/altitude/altitude_5517.txt,./unit2/distance/distance_5517.txt,./unit2/height/height_5517.txt,./unit2/x_speed/x_speed_5517.txt,./unit2/y_speed/y_speed_5517.txt,./unit2/z_speed/z_speed_5517.txt,./unit2/pitch/pitch_5517.txt,./unit2/roll/roll_5517.txt,8,['17-15-06-332'],29
4901,./unit1/camera_data/image_BS1_5518_17_15_06.jpg,./unit1/mmWave_data/mmWave_power_5518.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5518.txt,./unit2/speed/speed_5518.txt,./unit2/altitude/altitude_5518.txt,./unit2/distance/distance_5518.txt,./unit2/height/height_5518.txt,./unit2/x_speed/x_speed_5518.txt,./unit2/y_speed/y_speed_5518.txt,./unit2/z_speed/z_speed_5518.txt,./unit2/pitch/pitch_5518.txt,./unit2/roll/roll_5518.txt,8,['17-15-06-498'],29
4902,./unit1/camera_data/image_BS1_5519_17_15_06.jpg,./unit1/mmWave_data/mmWave_power_5519.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5519.txt,./unit2/speed/speed_5519.txt,./unit2/altitude/altitude_5519.txt,./unit2/distance/distance_5519.txt,./unit2/height/height_5519.txt,./unit2/x_speed/x_speed_5519.txt,./unit2/y_speed/y_speed_5519.txt,./unit2/z_speed/z_speed_5519.txt,./unit2/pitch/pitch_5519.txt,./unit2/roll/roll_5519.txt,8,['17-15-06-664'],32
4903,./unit1/camera_data/image_BS1_5520_17_15_06.jpg,./unit1/mmWave_data/mmWave_power_5520.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5520.txt,./unit2/speed/speed_5520.txt,./unit2/altitude/altitude_5520.txt,./unit2/distance/distance_5520.txt,./unit2/height/height_5520.txt,./unit2/x_speed/x_speed_5520.txt,./unit2/y_speed/y_speed_5520.txt,./unit2/z_speed/z_speed_5520.txt,./unit2/pitch/pitch_5520.txt,./unit2/roll/roll_5520.txt,8,['17-15-06-830'],33
4904,./unit1/camera_data/image_BS1_5521_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5521.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5521.txt,./unit2/speed/speed_5521.txt,./unit2/altitude/altitude_5521.txt,./unit2/distance/distance_5521.txt,./unit2/height/height_5521.txt,./unit2/x_speed/x_speed_5521.txt,./unit2/y_speed/y_speed_5521.txt,./unit2/z_speed/z_speed_5521.txt,./unit2/pitch/pitch_5521.txt,./unit2/roll/roll_5521.txt,8,['17-15-07-0'],34
4905,./unit1/camera_data/image_BS1_5522_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5522.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5522.txt,./unit2/speed/speed_5522.txt,./unit2/altitude/altitude_5522.txt,./unit2/distance/distance_5522.txt,./unit2/height/height_5522.txt,./unit2/x_speed/x_speed_5522.txt,./unit2/y_speed/y_speed_5522.txt,./unit2/z_speed/z_speed_5522.txt,./unit2/pitch/pitch_5522.txt,./unit2/roll/roll_5522.txt,8,['17-15-07-125'],37
4906,./unit1/camera_data/image_BS1_5523_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5523.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5523.txt,./unit2/speed/speed_5523.txt,./unit2/altitude/altitude_5523.txt,./unit2/distance/distance_5523.txt,./unit2/height/height_5523.txt,./unit2/x_speed/x_speed_5523.txt,./unit2/y_speed/y_speed_5523.txt,./unit2/z_speed/z_speed_5523.txt,./unit2/pitch/pitch_5523.txt,./unit2/roll/roll_5523.txt,8,['17-15-07-250'],37
4907,./unit1/camera_data/image_BS1_5524_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5524.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5524.txt,./unit2/speed/speed_5524.txt,./unit2/altitude/altitude_5524.txt,./unit2/distance/distance_5524.txt,./unit2/height/height_5524.txt,./unit2/x_speed/x_speed_5524.txt,./unit2/y_speed/y_speed_5524.txt,./unit2/z_speed/z_speed_5524.txt,./unit2/pitch/pitch_5524.txt,./unit2/roll/roll_5524.txt,8,['17-15-07-375'],38
4908,./unit1/camera_data/image_BS1_5525_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5525.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5525.txt,./unit2/speed/speed_5525.txt,./unit2/altitude/altitude_5525.txt,./unit2/distance/distance_5525.txt,./unit2/height/height_5525.txt,./unit2/x_speed/x_speed_5525.txt,./unit2/y_speed/y_speed_5525.txt,./unit2/z_speed/z_speed_5525.txt,./unit2/pitch/pitch_5525.txt,./unit2/roll/roll_5525.txt,8,['17-15-07-500'],39
4909,./unit1/camera_data/image_BS1_5526_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5526.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5526.txt,./unit2/speed/speed_5526.txt,./unit2/altitude/altitude_5526.txt,./unit2/distance/distance_5526.txt,./unit2/height/height_5526.txt,./unit2/x_speed/x_speed_5526.txt,./unit2/y_speed/y_speed_5526.txt,./unit2/z_speed/z_speed_5526.txt,./unit2/pitch/pitch_5526.txt,./unit2/roll/roll_5526.txt,8,['17-15-07-625'],39
4910,./unit1/camera_data/image_BS1_5527_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5527.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5527.txt,./unit2/speed/speed_5527.txt,./unit2/altitude/altitude_5527.txt,./unit2/distance/distance_5527.txt,./unit2/height/height_5527.txt,./unit2/x_speed/x_speed_5527.txt,./unit2/y_speed/y_speed_5527.txt,./unit2/z_speed/z_speed_5527.txt,./unit2/pitch/pitch_5527.txt,./unit2/roll/roll_5527.txt,8,['17-15-07-750'],39
4911,./unit1/camera_data/image_BS1_5528_17_15_07.jpg,./unit1/mmWave_data/mmWave_power_5528.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5528.txt,./unit2/speed/speed_5528.txt,./unit2/altitude/altitude_5528.txt,./unit2/distance/distance_5528.txt,./unit2/height/height_5528.txt,./unit2/x_speed/x_speed_5528.txt,./unit2/y_speed/y_speed_5528.txt,./unit2/z_speed/z_speed_5528.txt,./unit2/pitch/pitch_5528.txt,./unit2/roll/roll_5528.txt,8,['17-15-07-875'],40
4912,./unit1/camera_data/image_BS1_5529_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5529.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5529.txt,./unit2/speed/speed_5529.txt,./unit2/altitude/altitude_5529.txt,./unit2/distance/distance_5529.txt,./unit2/height/height_5529.txt,./unit2/x_speed/x_speed_5529.txt,./unit2/y_speed/y_speed_5529.txt,./unit2/z_speed/z_speed_5529.txt,./unit2/pitch/pitch_5529.txt,./unit2/roll/roll_5529.txt,8,['17-15-08-0'],42
4913,./unit1/camera_data/image_BS1_5530_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5530.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5530.txt,./unit2/speed/speed_5530.txt,./unit2/altitude/altitude_5530.txt,./unit2/distance/distance_5530.txt,./unit2/height/height_5530.txt,./unit2/x_speed/x_speed_5530.txt,./unit2/y_speed/y_speed_5530.txt,./unit2/z_speed/z_speed_5530.txt,./unit2/pitch/pitch_5530.txt,./unit2/roll/roll_5530.txt,8,['17-15-08-125'],42
4914,./unit1/camera_data/image_BS1_5531_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5531.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5531.txt,./unit2/speed/speed_5531.txt,./unit2/altitude/altitude_5531.txt,./unit2/distance/distance_5531.txt,./unit2/height/height_5531.txt,./unit2/x_speed/x_speed_5531.txt,./unit2/y_speed/y_speed_5531.txt,./unit2/z_speed/z_speed_5531.txt,./unit2/pitch/pitch_5531.txt,./unit2/roll/roll_5531.txt,8,['17-15-08-250'],42
4915,./unit1/camera_data/image_BS1_5532_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5532.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5532.txt,./unit2/speed/speed_5532.txt,./unit2/altitude/altitude_5532.txt,./unit2/distance/distance_5532.txt,./unit2/height/height_5532.txt,./unit2/x_speed/x_speed_5532.txt,./unit2/y_speed/y_speed_5532.txt,./unit2/z_speed/z_speed_5532.txt,./unit2/pitch/pitch_5532.txt,./unit2/roll/roll_5532.txt,8,['17-15-08-375'],42
4916,./unit1/camera_data/image_BS1_5533_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5533.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5533.txt,./unit2/speed/speed_5533.txt,./unit2/altitude/altitude_5533.txt,./unit2/distance/distance_5533.txt,./unit2/height/height_5533.txt,./unit2/x_speed/x_speed_5533.txt,./unit2/y_speed/y_speed_5533.txt,./unit2/z_speed/z_speed_5533.txt,./unit2/pitch/pitch_5533.txt,./unit2/roll/roll_5533.txt,8,['17-15-08-500'],42
4917,./unit1/camera_data/image_BS1_5534_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5534.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5534.txt,./unit2/speed/speed_5534.txt,./unit2/altitude/altitude_5534.txt,./unit2/distance/distance_5534.txt,./unit2/height/height_5534.txt,./unit2/x_speed/x_speed_5534.txt,./unit2/y_speed/y_speed_5534.txt,./unit2/z_speed/z_speed_5534.txt,./unit2/pitch/pitch_5534.txt,./unit2/roll/roll_5534.txt,8,['17-15-08-625'],43
4918,./unit1/camera_data/image_BS1_5535_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5535.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5535.txt,./unit2/speed/speed_5535.txt,./unit2/altitude/altitude_5535.txt,./unit2/distance/distance_5535.txt,./unit2/height/height_5535.txt,./unit2/x_speed/x_speed_5535.txt,./unit2/y_speed/y_speed_5535.txt,./unit2/z_speed/z_speed_5535.txt,./unit2/pitch/pitch_5535.txt,./unit2/roll/roll_5535.txt,8,['17-15-08-750'],43
4919,./unit1/camera_data/image_BS1_5536_17_15_08.jpg,./unit1/mmWave_data/mmWave_power_5536.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5536.txt,./unit2/speed/speed_5536.txt,./unit2/altitude/altitude_5536.txt,./unit2/distance/distance_5536.txt,./unit2/height/height_5536.txt,./unit2/x_speed/x_speed_5536.txt,./unit2/y_speed/y_speed_5536.txt,./unit2/z_speed/z_speed_5536.txt,./unit2/pitch/pitch_5536.txt,./unit2/roll/roll_5536.txt,8,['17-15-08-875'],43
4920,./unit1/camera_data/image_BS1_5537_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5537.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5537.txt,./unit2/speed/speed_5537.txt,./unit2/altitude/altitude_5537.txt,./unit2/distance/distance_5537.txt,./unit2/height/height_5537.txt,./unit2/x_speed/x_speed_5537.txt,./unit2/y_speed/y_speed_5537.txt,./unit2/z_speed/z_speed_5537.txt,./unit2/pitch/pitch_5537.txt,./unit2/roll/roll_5537.txt,8,['17-15-09-0'],43
4921,./unit1/camera_data/image_BS1_5538_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5538.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5538.txt,./unit2/speed/speed_5538.txt,./unit2/altitude/altitude_5538.txt,./unit2/distance/distance_5538.txt,./unit2/height/height_5538.txt,./unit2/x_speed/x_speed_5538.txt,./unit2/y_speed/y_speed_5538.txt,./unit2/z_speed/z_speed_5538.txt,./unit2/pitch/pitch_5538.txt,./unit2/roll/roll_5538.txt,8,['17-15-09-166'],43
4922,./unit1/camera_data/image_BS1_5539_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5539.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5539.txt,./unit2/speed/speed_5539.txt,./unit2/altitude/altitude_5539.txt,./unit2/distance/distance_5539.txt,./unit2/height/height_5539.txt,./unit2/x_speed/x_speed_5539.txt,./unit2/y_speed/y_speed_5539.txt,./unit2/z_speed/z_speed_5539.txt,./unit2/pitch/pitch_5539.txt,./unit2/roll/roll_5539.txt,8,['17-15-09-332'],43
4923,./unit1/camera_data/image_BS1_5540_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5540.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5540.txt,./unit2/speed/speed_5540.txt,./unit2/altitude/altitude_5540.txt,./unit2/distance/distance_5540.txt,./unit2/height/height_5540.txt,./unit2/x_speed/x_speed_5540.txt,./unit2/y_speed/y_speed_5540.txt,./unit2/z_speed/z_speed_5540.txt,./unit2/pitch/pitch_5540.txt,./unit2/roll/roll_5540.txt,8,['17-15-09-498'],43
4924,./unit1/camera_data/image_BS1_5541_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5541.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5541.txt,./unit2/speed/speed_5541.txt,./unit2/altitude/altitude_5541.txt,./unit2/distance/distance_5541.txt,./unit2/height/height_5541.txt,./unit2/x_speed/x_speed_5541.txt,./unit2/y_speed/y_speed_5541.txt,./unit2/z_speed/z_speed_5541.txt,./unit2/pitch/pitch_5541.txt,./unit2/roll/roll_5541.txt,8,['17-15-09-664'],43
4925,./unit1/camera_data/image_BS1_5542_17_15_09.jpg,./unit1/mmWave_data/mmWave_power_5542.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5542.txt,./unit2/speed/speed_5542.txt,./unit2/altitude/altitude_5542.txt,./unit2/distance/distance_5542.txt,./unit2/height/height_5542.txt,./unit2/x_speed/x_speed_5542.txt,./unit2/y_speed/y_speed_5542.txt,./unit2/z_speed/z_speed_5542.txt,./unit2/pitch/pitch_5542.txt,./unit2/roll/roll_5542.txt,8,['17-15-09-830'],43
4926,./unit1/camera_data/image_BS1_5543_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5543.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5543.txt,./unit2/speed/speed_5543.txt,./unit2/altitude/altitude_5543.txt,./unit2/distance/distance_5543.txt,./unit2/height/height_5543.txt,./unit2/x_speed/x_speed_5543.txt,./unit2/y_speed/y_speed_5543.txt,./unit2/z_speed/z_speed_5543.txt,./unit2/pitch/pitch_5543.txt,./unit2/roll/roll_5543.txt,8,['17-15-10-0'],43
4927,./unit1/camera_data/image_BS1_5544_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5544.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5544.txt,./unit2/speed/speed_5544.txt,./unit2/altitude/altitude_5544.txt,./unit2/distance/distance_5544.txt,./unit2/height/height_5544.txt,./unit2/x_speed/x_speed_5544.txt,./unit2/y_speed/y_speed_5544.txt,./unit2/z_speed/z_speed_5544.txt,./unit2/pitch/pitch_5544.txt,./unit2/roll/roll_5544.txt,8,['17-15-10-166'],43
4928,./unit1/camera_data/image_BS1_5545_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5545.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5545.txt,./unit2/speed/speed_5545.txt,./unit2/altitude/altitude_5545.txt,./unit2/distance/distance_5545.txt,./unit2/height/height_5545.txt,./unit2/x_speed/x_speed_5545.txt,./unit2/y_speed/y_speed_5545.txt,./unit2/z_speed/z_speed_5545.txt,./unit2/pitch/pitch_5545.txt,./unit2/roll/roll_5545.txt,8,['17-15-10-332'],43
4929,./unit1/camera_data/image_BS1_5546_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5546.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5546.txt,./unit2/speed/speed_5546.txt,./unit2/altitude/altitude_5546.txt,./unit2/distance/distance_5546.txt,./unit2/height/height_5546.txt,./unit2/x_speed/x_speed_5546.txt,./unit2/y_speed/y_speed_5546.txt,./unit2/z_speed/z_speed_5546.txt,./unit2/pitch/pitch_5546.txt,./unit2/roll/roll_5546.txt,8,['17-15-10-498'],43
4930,./unit1/camera_data/image_BS1_5547_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5547.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5547.txt,./unit2/speed/speed_5547.txt,./unit2/altitude/altitude_5547.txt,./unit2/distance/distance_5547.txt,./unit2/height/height_5547.txt,./unit2/x_speed/x_speed_5547.txt,./unit2/y_speed/y_speed_5547.txt,./unit2/z_speed/z_speed_5547.txt,./unit2/pitch/pitch_5547.txt,./unit2/roll/roll_5547.txt,8,['17-15-10-664'],43
4931,./unit1/camera_data/image_BS1_5548_17_15_10.jpg,./unit1/mmWave_data/mmWave_power_5548.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5548.txt,./unit2/speed/speed_5548.txt,./unit2/altitude/altitude_5548.txt,./unit2/distance/distance_5548.txt,./unit2/height/height_5548.txt,./unit2/x_speed/x_speed_5548.txt,./unit2/y_speed/y_speed_5548.txt,./unit2/z_speed/z_speed_5548.txt,./unit2/pitch/pitch_5548.txt,./unit2/roll/roll_5548.txt,8,['17-15-10-830'],43
4932,./unit1/camera_data/image_BS1_5549_17_15_11.jpg,./unit1/mmWave_data/mmWave_power_5549.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5549.txt,./unit2/speed/speed_5549.txt,./unit2/altitude/altitude_5549.txt,./unit2/distance/distance_5549.txt,./unit2/height/height_5549.txt,./unit2/x_speed/x_speed_5549.txt,./unit2/y_speed/y_speed_5549.txt,./unit2/z_speed/z_speed_5549.txt,./unit2/pitch/pitch_5549.txt,./unit2/roll/roll_5549.txt,8,['17-15-11-0'],40
4933,./unit1/camera_data/image_BS1_5550_17_15_11.jpg,./unit1/mmWave_data/mmWave_power_5550.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5550.txt,./unit2/speed/speed_5550.txt,./unit2/altitude/altitude_5550.txt,./unit2/distance/distance_5550.txt,./unit2/height/height_5550.txt,./unit2/x_speed/x_speed_5550.txt,./unit2/y_speed/y_speed_5550.txt,./unit2/z_speed/z_speed_5550.txt,./unit2/pitch/pitch_5550.txt,./unit2/roll/roll_5550.txt,8,['17-15-11-500'],39
4934,./unit1/camera_data/image_BS1_5551_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5551.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5551.txt,./unit2/speed/speed_5551.txt,./unit2/altitude/altitude_5551.txt,./unit2/distance/distance_5551.txt,./unit2/height/height_5551.txt,./unit2/x_speed/x_speed_5551.txt,./unit2/y_speed/y_speed_5551.txt,./unit2/z_speed/z_speed_5551.txt,./unit2/pitch/pitch_5551.txt,./unit2/roll/roll_5551.txt,8,['17-15-12-0'],37
4935,./unit1/camera_data/image_BS1_5552_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5552.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5552.txt,./unit2/speed/speed_5552.txt,./unit2/altitude/altitude_5552.txt,./unit2/distance/distance_5552.txt,./unit2/height/height_5552.txt,./unit2/x_speed/x_speed_5552.txt,./unit2/y_speed/y_speed_5552.txt,./unit2/z_speed/z_speed_5552.txt,./unit2/pitch/pitch_5552.txt,./unit2/roll/roll_5552.txt,8,['17-15-12-166'],34
4936,./unit1/camera_data/image_BS1_5553_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5553.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5553.txt,./unit2/speed/speed_5553.txt,./unit2/altitude/altitude_5553.txt,./unit2/distance/distance_5553.txt,./unit2/height/height_5553.txt,./unit2/x_speed/x_speed_5553.txt,./unit2/y_speed/y_speed_5553.txt,./unit2/z_speed/z_speed_5553.txt,./unit2/pitch/pitch_5553.txt,./unit2/roll/roll_5553.txt,8,['17-15-12-332'],33
4937,./unit1/camera_data/image_BS1_5554_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5554.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5554.txt,./unit2/speed/speed_5554.txt,./unit2/altitude/altitude_5554.txt,./unit2/distance/distance_5554.txt,./unit2/height/height_5554.txt,./unit2/x_speed/x_speed_5554.txt,./unit2/y_speed/y_speed_5554.txt,./unit2/z_speed/z_speed_5554.txt,./unit2/pitch/pitch_5554.txt,./unit2/roll/roll_5554.txt,8,['17-15-12-498'],33
4938,./unit1/camera_data/image_BS1_5555_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5555.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5555.txt,./unit2/speed/speed_5555.txt,./unit2/altitude/altitude_5555.txt,./unit2/distance/distance_5555.txt,./unit2/height/height_5555.txt,./unit2/x_speed/x_speed_5555.txt,./unit2/y_speed/y_speed_5555.txt,./unit2/z_speed/z_speed_5555.txt,./unit2/pitch/pitch_5555.txt,./unit2/roll/roll_5555.txt,8,['17-15-12-664'],33
4939,./unit1/camera_data/image_BS1_5556_17_15_12.jpg,./unit1/mmWave_data/mmWave_power_5556.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5556.txt,./unit2/speed/speed_5556.txt,./unit2/altitude/altitude_5556.txt,./unit2/distance/distance_5556.txt,./unit2/height/height_5556.txt,./unit2/x_speed/x_speed_5556.txt,./unit2/y_speed/y_speed_5556.txt,./unit2/z_speed/z_speed_5556.txt,./unit2/pitch/pitch_5556.txt,./unit2/roll/roll_5556.txt,8,['17-15-12-830'],32
4940,./unit1/camera_data/image_BS1_5557_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5557.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5557.txt,./unit2/speed/speed_5557.txt,./unit2/altitude/altitude_5557.txt,./unit2/distance/distance_5557.txt,./unit2/height/height_5557.txt,./unit2/x_speed/x_speed_5557.txt,./unit2/y_speed/y_speed_5557.txt,./unit2/z_speed/z_speed_5557.txt,./unit2/pitch/pitch_5557.txt,./unit2/roll/roll_5557.txt,8,['17-15-13-0'],32
4941,./unit1/camera_data/image_BS1_5558_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5558.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5558.txt,./unit2/speed/speed_5558.txt,./unit2/altitude/altitude_5558.txt,./unit2/distance/distance_5558.txt,./unit2/height/height_5558.txt,./unit2/x_speed/x_speed_5558.txt,./unit2/y_speed/y_speed_5558.txt,./unit2/z_speed/z_speed_5558.txt,./unit2/pitch/pitch_5558.txt,./unit2/roll/roll_5558.txt,8,['17-15-13-142'],32
4942,./unit1/camera_data/image_BS1_5559_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5559.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5559.txt,./unit2/speed/speed_5559.txt,./unit2/altitude/altitude_5559.txt,./unit2/distance/distance_5559.txt,./unit2/height/height_5559.txt,./unit2/x_speed/x_speed_5559.txt,./unit2/y_speed/y_speed_5559.txt,./unit2/z_speed/z_speed_5559.txt,./unit2/pitch/pitch_5559.txt,./unit2/roll/roll_5559.txt,8,['17-15-13-284'],32
4943,./unit1/camera_data/image_BS1_5560_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5560.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5560.txt,./unit2/speed/speed_5560.txt,./unit2/altitude/altitude_5560.txt,./unit2/distance/distance_5560.txt,./unit2/height/height_5560.txt,./unit2/x_speed/x_speed_5560.txt,./unit2/y_speed/y_speed_5560.txt,./unit2/z_speed/z_speed_5560.txt,./unit2/pitch/pitch_5560.txt,./unit2/roll/roll_5560.txt,8,['17-15-13-426'],32
4944,./unit1/camera_data/image_BS1_5561_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5561.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5561.txt,./unit2/speed/speed_5561.txt,./unit2/altitude/altitude_5561.txt,./unit2/distance/distance_5561.txt,./unit2/height/height_5561.txt,./unit2/x_speed/x_speed_5561.txt,./unit2/y_speed/y_speed_5561.txt,./unit2/z_speed/z_speed_5561.txt,./unit2/pitch/pitch_5561.txt,./unit2/roll/roll_5561.txt,8,['17-15-13-568'],32
4945,./unit1/camera_data/image_BS1_5562_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5562.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5562.txt,./unit2/speed/speed_5562.txt,./unit2/altitude/altitude_5562.txt,./unit2/distance/distance_5562.txt,./unit2/height/height_5562.txt,./unit2/x_speed/x_speed_5562.txt,./unit2/y_speed/y_speed_5562.txt,./unit2/z_speed/z_speed_5562.txt,./unit2/pitch/pitch_5562.txt,./unit2/roll/roll_5562.txt,8,['17-15-13-710'],32
4946,./unit1/camera_data/image_BS1_5563_17_15_13.jpg,./unit1/mmWave_data/mmWave_power_5563.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5563.txt,./unit2/speed/speed_5563.txt,./unit2/altitude/altitude_5563.txt,./unit2/distance/distance_5563.txt,./unit2/height/height_5563.txt,./unit2/x_speed/x_speed_5563.txt,./unit2/y_speed/y_speed_5563.txt,./unit2/z_speed/z_speed_5563.txt,./unit2/pitch/pitch_5563.txt,./unit2/roll/roll_5563.txt,8,['17-15-13-852'],32
4947,./unit1/camera_data/image_BS1_5564_17_15_14.jpg,./unit1/mmWave_data/mmWave_power_5564.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_5564.txt,./unit2/speed/speed_5564.txt,./unit2/altitude/altitude_5564.txt,./unit2/distance/distance_5564.txt,./unit2/height/height_5564.txt,./unit2/x_speed/x_speed_5564.txt,./unit2/y_speed/y_speed_5564.txt,./unit2/z_speed/z_speed_5564.txt,./unit2/pitch/pitch_5564.txt,./unit2/roll/roll_5564.txt,8,['17-15-14-0'],32
